?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.0015773851139498 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	[y-bar = (6.867166448844385 , 15.0)]	?	?	?	?	?	?	?	?	[yegvx = (5.047361913680182 , 15.0)]	[class = negative]	0,6958181502689571	0,952112676056338		0,9971816976127321	0,0028183023872679043	0,1139005897219882	0,9971816976127321	0,6683704650258347	0,6702594588588255	0,024550487015376654
?	?	?	?	?	?	[y-bar = (5.454633508755796 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8972757244490717	0,8450704225352113		0,9929590987646418	0,007040901235358126	0,25252525252525254	0,9929590987646418	0,8618812156230902	0,8679926662592367	0,028127940054672895
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.1811478532901605 , 15.0)]	?	?	[xegvy = (1.5105096626226706 , 14.452679698784468)]	?	?	[class = negative]	0,9534386025796749	0,7901408450704225		0,9910419046473877	0,008958095352612277	0,410688140556369	0,9910419046473877	0,9158286571476193	0,9241068948274904	0,028174670555448533
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.051504694069868 , 15.0)]	?	?	?	?	?	[class = negative]	0,9178668517554515	0,828169014084507		0,9923707085235445	0,007629291476455506	0,29282868525896416	0,9923707085235445	0,881660092227346	0,8884382465692539	0,02826774571166013
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.07132509669497 , 15.0)]	?	?	[class = negative]	0,9987275146046619	0,007042253521126761		0,9607723124860895	0,03922768751391053	0,18518518518518517	0,9607723124860895	0,9593310739485527	0,9984999166620367	2,186199694453883E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.221277145487091 , 15.0)]	?	?	[class = negative]	0,7930476025218347	0,9112676056338028		0,9954261652388559	0,004573834761144185	0,15313609467455622	0,9954261652388559	0,7617645424745819	0,7652647369298294	0,02668692500806591
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.4038871367897277 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.354085095570234 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.1978824629597664 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.162524361319522 , 15.0)]	?	?	[class = negative]	0,7930476025218347	0,9112676056338028		0,9954261652388559	0,004573834761144185	0,15313609467455622	0,9954261652388559	0,7617645424745819	0,7652647369298294	0,02668692500806591
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.018376747686485 , 15.0)]	?	?	[class = negative]	0,7930476025218347	0,9112676056338028		0,9954261652388559	0,004573834761144185	0,15313609467455622	0,9954261652388559	0,7617645424745819	0,7652647369298294	0,02668692500806591
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.227240245659123 , 15.0)]	[class = negative]	0,9991323963213604	0,0028169014084507044		0,9606272939606273	0,03937270603937271	0,11764705882352941	0,9606272939606273	0,9597199844435802	0,9990555030835047	7,386005829701503E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.0601426365482816 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.165021395054321 , 15.0)]	?	?	[class = negative]	0,9953727803805889	0,07042253521126761		0,9630645251552968	0,036935474844703116	0,38461538461538464	0,9630645251552968	0,9561086727040391	0,9927773765209178	0,0024930239085422246
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.051842078785621 , 15.0)]	?	?	[class = negative]	0,9953727803805889	0,07042253521126761		0,9630645251552968	0,036935474844703116	0,38461538461538464	0,9630645251552968	0,9561086727040391	0,9927773765209178	0,0024930239085422246
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.028962322022572 , 15.0)]	?	?	[class = negative]	0,9953727803805889	0,07042253521126761		0,9630645251552968	0,036935474844703116	0,38461538461538464	0,9630645251552968	0,9561086727040391	0,9927773765209178	0,0024930239085422246
?	?	?	?	?	?	[y-bar = (6.962829915365913 , 15.0)]	?	?	?	?	?	?	?	?	[yegvx = (5.023597526076808 , 15.0)]	[class = negative]	0,6958181502689571	0,952112676056338		0,9971816976127321	0,0028183023872679043	0,1139005897219882	0,9971816976127321	0,6683704650258347	0,6702594588588255	0,024550487015376654
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.2200356160901473 , 15.0)]	[class = negative]	0,9991323963213604	0,0028169014084507044		0,9606272939606273	0,03937270603937271	0,11764705882352941	0,9606272939606273	0,9597199844435802	0,9990555030835047	7,386005829701503E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.055715139515127 , 15.0)]	[class = negative]	0,9991323963213604	0,0028169014084507044		0,9606272939606273	0,03937270603937271	0,11764705882352941	0,9606272939606273	0,9597199844435802	0,9990555030835047	7,386005829701503E-5
?	?	?	?	?	?	?	?	?	?	[x2ybr = (4.158458106998105 , 11.85744415900689)]	?	[x-ege = (0.0 , 3.624601618785083)]	?	?	?	[class = negative]	0,5441610272427555	0,9732394366197183		0,9979845125702769	0,002015487429723136	0,08061129258049464	0,9979845125702769	0,5226957053169621	0,523751319517751	0,019604613415056593
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.839464397469519 , 15.0)]	?	?	[xegvy = (1.5348090366663976 , 15.0)]	?	?	[class = negative]	0,9176354907744809	0,8295774647887324		0,9924308770173902	0,007569122982609784	0,2925981122702434	0,9924308770173902	0,8814378576587588	0,8881604533585199	0,028312346346160866
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.40129537174941 , 15.0)]	?	?	[xegvy = (2.56696853672955 , 14.86174471489904)]	?	?	[class = negative]	0,9530337208629764	0,7943661971830986		0,9912169885098959	0,008783011490104072	0,40988372093023256	0,9912169885098959	0,9154397466525918	0,9235513084060225	0,028319430466596796
?	?	?	?	?	?	?	?	[y2bar = (0.003045886418913124 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,9903406790444792	0,1028169014084507		0,9641308632242807	0,03586913677571935	0,30416666666666664	0,9641308632242807	0,9512750708372687	0,9866659258847714	0,0035297965097053075
?	?	?	?	?	?	?	?	?	?	[x2ybr = (0.29338934284269735 , 14.302325701914917)]	?	?	[xegvy = (4.29455571493861 , 14.917435880554963)]	?	?	[class = negative]	0,9869281045751634	0,1352112676056338		0,9652655993664083	0,03473440063359167	0,2981366459627329	0,9652655993664083	0,9479971109506083	0,982110117228735	0,004627933953686325
?	?	?	?	?	?	[y-bar = (3.200110309442859 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9686505870784892	0,5802816901408451		0,9825168671164565	0,01748313288354356	0,43186582809224316	0,9825168671164565	0,930440580032224	0,9469970553919662	0,020799372705611163
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.040213281680623 , 15.0)]	?	?	[class = negative]	0,9987275146046619	0,007042253521126761		0,9607723124860895	0,03922768751391053	0,18518518518518517	0,9607723124860895	0,9593310739485527	0,9984999166620367	2,186199694453883E-4
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.3161954687358772 , 12.554865455800236)]	?	?	[xegvy = (5.376458211655721 , 14.138266731850043)]	?	?	[class = negative]	0,8800971716120076	0,8901408450704226		0,994899960768929	0,0051000392310710085	0,23364140480591497	0,994899960768929	0,8453802989054947	0,8497138729929441	0,029184779700260566
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.037437607560883 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	[y2bar = (5.529962374564612 , 12.38480068229732)]	?	?	?	?	[xegvy = (0.5158920665556552 , 9.985311991604751)]	?	?	[class = negative]	0,3855052345421945	0,9985915492957746		0,9998499849984999	1,5001500150015003E-4	0,0625606635489279	0,9998499849984999	0,3702983499083282	0,370353908550475	0,014553657151554933
?	?	?	?	?	?	[y-bar = (2.786837805062716 , 14.856130418582811)]	?	?	?	?	?	?	?	?	[yegvx = (1.9914618896374285 , 14.627630008294549)]	[class = negative]	0,9792931922031349	0,34225352112676055		0,97315783423382	0,02684216576618002	0,4043261231281198	0,97315783423382	0,9406633701872327	0,9666092560697817	0,012183597522614997
